time,obs_hanzhong,pred_hanzhong,err_hanzhong,obs_yangxian,pred_yangxian,err_yangxian,obs_youshui,pred_youshui,err_youshui,obs_lianghekou,pred_lianghekou,err_lianghekou,obs_shiquan,pred_shiquan,err_shiquan
2011-08-17,105.157684,118.39705,13.239365,341.86917,167.3143,-174.55487,13.887081,13.577731,-0.30935,5.5603895,5.1164885,-0.44390106,504.94504,141.98497,-362.96008
2011-08-18,51.99368,60.41223,8.418552,163.48822,103.37615,-60.11207,7.677676,6.9150395,-0.76263666,4.2315235,4.4105906,0.17906713,286.94412,127.46121,-159.48291
2011-08-19,28.649,34.148453,5.4994526,76.655624,85.11998,8.464355,8.440608,8.831313,0.3907051,15.735846,12.497049,-3.2387962,151.68457,111.64199,-40.04258
2011-08-20,36.514748,43.964386,7.4496384,77.535,121.1737,43.638695,17.15878,16.126165,-1.0326138,54.16156,48.289135,-5.872425,218.70921,130.32912,-88.3801
2011-08-21,134.54124,127.3264,-7.2148438,200.77972,249.02934,48.24962,19.42072,22.644663,3.2239437,90.42846,111.8303,21.40184,375.71072,264.0463,-111.66443
2011-08-22,146.65518,173.98471,27.329529,360.51987,303.43533,-57.084534,17.551847,20.136875,2.5850277,143.76938,161.03586,17.26648,707.1294,623.36206,-83.767334
2011-08-23,105.67333,141.16826,35.494926,269.14633,225.2628,-43.88353,11.862564,12.941524,1.0789595,94.70821,99.8246,5.1163864,622.73834,653.4219,30.683533
2011-08-24,63.79126,86.604774,22.813515,166.76111,127.78468,-38.976425,7.6670914,8.518422,0.85133076,44.753155,48.94378,4.190624,384.06018,442.27258,58.212402
2011-08-25,43.757607,70.169624,26.412018,99.15214,85.38443,-13.767708,6.4896255,6.0408225,-0.44880295,43.02462,40.036015,-2.9886055,275.43585,348.70502,73.269165
2011-08-26,75.99305,75.54218,-0.4508667,107.3644,58.928177,-48.436226,4.660231,4.531772,-0.12845898,54.57352,37.365685,-17.207836,329.3352,337.45734,8.122131
